Age,Income,Credit_Score,Employment_Years,Debt_to_Income,Loan_Amount,Education,Marital_Status,Previous_Default,Default
20,17658,540,1,0.22385523957568,3549,Graduate,Married,Yes,1
55,60289,703,1,0.32510323086071047,12315,High School,Married,No,1
44,43103,589,2,0.8754724367067593,4153,Bachelor,Married,No,0
50,43427,545,2,0.7163487126630648,5830,Bachelor,Divorced,No,1
18,23215,519,6,0.20197393165378208,7937,High School,Single,No,1
66,86309,305,4,0.411868184475611,33057,Graduate,Married,No,1
45,25708,588,0,0.38274673143274607,15563,High School,Single,No,0
28,66487,400,2,1.1754711036013277,22922,Graduate,Single,No,1
37,39701,563,0,0.09397663031598091,14611,Bachelor,Married,No,0
36,61947,570,5,1.2504358574365768,11721,Bachelor,Divorced,No,1
42,20772,659,2,1.5151978658371499,8995,Bachelor,Married,No,1
77,55927,552,2,1.6947113122006079,20887,Graduate,Married,No,1
65,46052,391,0,1.4272480179716578,18558,Bachelor,Single,No,1
62,20063,550,0,0.9075921482161418,6570,Bachelor,Single,No,0
26,70864,617,2,1.0332270681643787,2999,High School,Married,No,1
21,108353,447,0,0.4450112675014605,12516,Bachelor,Single,No,1
43,79344,747,2,0.6141286844588072,4620,High School,Single,No,0
27,60612,556,1,0.2895261375728746,5682,Graduate,Married,No,0
55,61320,760,0,2.5647832489303317,3258,Bachelor,Single,No,1
36,66305,601,1,0.5005667142568184,7282,Bachelor,Single,No,0
45,70214,485,0,0.8788541453840137,2283,High School,Married,Yes,1
47,38913,518,2,1.500786749839047,16002,High School,Married,No,1
28,85604,692,0,0.23307273991862054,500,Graduate,Divorced,No,0
23,45689,599,3,0.22748046974397318,7300,High School,Married,No,0
57,55779,798,2,2.4756257860095157,7089,High School,Married,No,1
55,8000,548,5,0.583631278695828,7889,High School,Divorced,No,1
38,75163,590,0,2.073278646898024,10754,Other,Married,Yes,1
34,46006,536,0,1.4079657650789372,8900,Graduate,Single,Yes,1
18,48435,449,1,0.8034673788580804,11836,Bachelor,Single,No,1
59,32681,800,2,1.5868683418043288,1958,High School,Married,No,1
54,66808,476,3,0.8876071523300012,11952,High School,Married,Yes,1
33,54759,447,3,1.0525770386649422,19272,Graduate,Married,No,1
63,41473,490,1,0.5256164340735829,24122,Bachelor,Married,No,1
73,73879,545,0,1.2730200687854265,24936,High School,Married,No,1
68,54425,653,0,3.0,19249,High School,Divorced,No,1
61,66855,818,2,2.941897343355863,11289,High School,Married,No,1
51,29607,524,0,1.5285658317511022,15528,Bachelor,Single,No,1
52,32545,726,2,1.0629784987032025,12395,Graduate,Married,No,1
53,58229,850,2,0.79127196500557,5962,High School,Single,No,0
43,31729,613,3,0.19462394210220024,8930,High School,Married,No,0
33,39779,451,1,0.9229167263082062,20078,High School,Divorced,No,1
51,44615,434,3,0.7574477698531464,10102,Other,Married,No,1
18,61980,583,1,0.0788708546626633,3437,High School,Married,No,0
46,35648,527,7,0.327182536279478,9352,Graduate,Married,No,1
55,8000,533,0,1.0165516580347174,9854,Bachelor,Single,No,1
66,39715,566,0,0.9398855596902685,18722,Bachelor,Single,No,0
46,59965,538,1,0.5860246849481735,5850,High School,Married,No,1
18,44341,300,2,0.7912274306177861,35230,High School,Married,No,1
66,36578,481,0,1.7118026551062844,17611,Bachelor,Married,No,1
27,33751,715,1,0.1571840860688346,3620,Graduate,Single,No,0
18,29884,496,4,0.03624459393591717,13034,Bachelor,Married,No,1
45,52305,675,0,1.2373221393217237,2984,Bachelor,Married,No,1
18,8000,440,2,1.0955919526165432,17465,High School,Married,No,1
82,80620,494,0,1.0633635586925227,33135,Other,Married,No,1
68,38276,824,2,0.9363988377808884,13676,Graduate,Married,No,1
18,22929,341,1,0.45822515997386337,9552,High School,Married,No,1
42,51401,579,1,0.368311753236113,6599,Other,Married,No,1
33,57024,369,0,1.8713553416557138,15645,Bachelor,Married,No,1
21,13024,718,0,0.695159519279575,27783,Bachelor,Single,No,0
67,32792,850,2,2.202310867918938,17588,Graduate,Divorced,No,1
63,28183,791,4,1.4385800779412907,656,Graduate,Single,No,1
27,59131,561,0,1.2164785488005547,9837,Bachelor,Single,No,1
62,60896,729,1,1.4013431938532417,15037,High School,Married,No,1
25,85391,554,3,0.05779882506089318,12498,High School,Single,No,0
24,49114,601,1,0.5863376983493719,6946,Graduate,Married,No,0
26,61396,568,0,0.7448256882597315,6466,High School,Married,No,0
18,42147,405,3,0.34254013438028375,16558,Bachelor,Married,No,1
26,21324,555,1,1.516507388077796,9906,Bachelor,Divorced,No,1
48,54994,781,0,1.124586596388337,1963,Bachelor,Single,Yes,1
55,40855,817,1,1.3879085576155938,1489,Bachelor,Married,No,1
53,49981,645,1,1.9225745799147855,4270,Graduate,Single,Yes,1
22,73502,540,0,1.2771641059115029,14948,High School,Married,No,1
50,55655,573,3,0.24214817578043546,16213,High School,Married,No,0
67,27700,580,3,1.1366802869306123,15758,High School,Single,No,1
56,35985,744,4,0.28395631577393643,3499,Graduate,Married,No,1
67,63513,540,1,2.411118633414504,18703,Bachelor,Married,No,1
26,50634,729,1,0.35197125063986334,701,High School,Married,No,0
62,43990,482,0,0.7564498678443745,16923,Graduate,Divorced,Yes,1
18,67016,614,1,0.8225043249396113,500,Graduate,Single,No,0
57,30580,678,0,2.9895984562388627,10980,Graduate,Married,No,1
31,59182,821,4,0.12789096626419438,6852,Graduate,Married,No,1
64,50059,609,0,1.365953522387934,9315,High School,Married,Yes,1
18,43704,496,5,1.560194112090513,20685,Graduate,Single,No,1
18,13605,548,1,0.40938686162271276,11447,Bachelor,Married,No,1
49,62819,652,4,0.7484883325214173,2426,Graduate,Single,No,1
63,42914,580,2,1.4120908780476915,9753,Graduate,Single,No,1
66,44960,567,1,1.5475721379231848,17172,Graduate,Married,Yes,1
61,81231,716,1,1.002693127056607,19577,Bachelor,Married,No,1
66,83718,388,8,0.5566279857814885,30268,High School,Divorced,No,1
65,29681,502,4,1.648161465282504,12551,Bachelor,Married,No,1
61,51743,788,4,1.543996089682307,16932,Other,Married,No,1
57,43281,515,1,0.868432746797505,9816,Graduate,Single,No,1
65,22939,575,6,1.8103619172375103,7917,High School,Married,No,1
51,42818,367,1,0.09666091439736879,15429,High School,Single,No,1
49,35212,568,1,1.7281854323351626,8165,High School,Divorced,No,1
54,53254,577,3,0.7038993090448934,13578,Graduate,Single,No,0
23,49034,545,1,0.5846312376507825,23009,Graduate,Single,No,1
67,50345,567,3,1.373069243207412,9855,High School,Married,Yes,1
80,45800,481,0,1.5279575387416293,32552,Bachelor,Single,Yes,1
24,49345,590,2,0.12727523501746263,3562,Graduate,Single,No,0
58,60356,524,0,0.5221230232339729,17789,Graduate,Married,No,1
44,48943,512,0,0.4002802325752832,1790,Bachelor,Single,No,1
47,40609,673,2,0.8585144962873368,779,Bachelor,Single,No,1
44,56786,416,1,0.7518142588193524,21297,Bachelor,Single,No,1
30,43594,684,1,0.514696525781084,2034,High School,Married,No,0
63,47266,647,3,2.0474255217152946,2143,Bachelor,Married,No,1
54,76575,549,2,1.198523125083082,1369,Bachelor,Married,No,1
46,53442,558,3,1.7864994026066285,9525,Graduate,Married,No,1
69,50513,434,1,0.5425060975944431,29127,Bachelor,Single,No,1
25,37828,424,0,1.4994984085374639,16390,Graduate,Divorced,No,1
39,58090,850,1,1.1735203679266304,6722,High School,Single,No,1
22,46770,491,1,1.0765146701525172,10759,Bachelor,Married,No,1
48,47849,468,7,2.533341486394484,21440,High School,Married,No,1
34,60906,592,1,0.9753489382010734,7944,High School,Married,No,0
54,77811,832,0,1.1279292883478536,5180,Graduate,Single,No,1
39,50006,624,2,1.1667590334778752,7620,Other,Single,No,1
60,57915,511,1,0.39745988105416086,20126,High School,Married,No,1
33,43069,629,1,0.24975197656433878,4031,Bachelor,Single,No,0
23,56563,568,1,1.067968217933732,2786,Graduate,Married,Yes,1
44,47562,427,1,1.7390816653555865,18612,High School,Married,No,1
56,64700,480,0,0.34771694804292475,14564,Bachelor,Married,No,1
31,76474,591,0,1.333178644226724,12126,Graduate,Single,No,1
41,48193,485,1,0.38927853526605016,1231,Bachelor,Married,No,1
87,45408,395,3,1.1059457391749066,43759,High School,Married,No,1
58,55262,615,1,1.0822071877600858,3146,Bachelor,Married,No,1
78,38599,481,4,1.5703492306839224,24736,Graduate,Single,No,1
70,24417,623,1,1.5263325157449463,17956,Bachelor,Single,No,1
71,20433,818,4,0.004704754367468089,1982,High School,Single,No,1
58,53589,650,4,0.9803029830044175,11176,Graduate,Single,Yes,0
32,58649,601,1,0.99170088301929,3590,High School,Married,No,1
19,30676,840,1,0.42798203542823887,10687,Graduate,Divorced,No,0
44,40105,562,4,0.807140290764238,1601,High School,Single,Yes,0
27,37020,556,2,0.3032132268203529,16896,Other,Married,No,0
52,61888,659,2,1.2907103195324987,2403,Bachelor,Single,No,1
37,47623,592,2,0.8564603713027366,15299,High School,Single,No,0
49,67692,435,0,1.5526142694276481,22098,High School,Single,No,1
38,45492,633,2,0.6969818151274723,2714,High School,Single,No,0
20,63379,300,3,0.39310096637484304,20115,Graduate,Divorced,No,1
37,37311,438,4,0.8680046806430438,9932,Other,Single,No,1
71,49899,462,2,1.0209607601448905,26514,Bachelor,Married,Yes,1
33,41997,436,1,0.6816248139737855,11761,Bachelor,Married,No,1
37,57354,738,0,1.3021597569643708,5423,Graduate,Divorced,No,1
71,46409,608,2,1.8241776681126607,16252,Graduate,Single,No,1
44,81948,593,1,0.8059129127632454,20579,Bachelor,Single,No,1
47,51161,539,1,0.6807181800336657,7132,Bachelor,Single,No,1
18,67607,544,3,0.7333534267469146,6488,Bachelor,Married,No,1
29,74059,426,2,1.7647936119001373,16900,Bachelor,Single,No,1
53,30305,571,1,2.6288081107586976,14326,High School,Married,Yes,1
23,43546,523,1,0.7661450336868849,7187,Bachelor,Married,No,1
55,58402,743,1,1.3799048054161873,4991,Bachelor,Married,No,1
38,77259,467,5,1.8171806238600854,18721,Graduate,Married,No,1
60,61249,822,0,2.140048046742956,11380,High School,Single,No,1
66,66157,568,0,1.1855562333967882,15480,Bachelor,Married,No,1
29,19537,340,0,1.2593898516359292,17360,Bachelor,Divorced,No,1
47,82214,683,6,0.7042687125223787,12765,Bachelor,Married,No,1
50,60444,671,1,1.2803816799156797,5495,High School,Married,No,1
35,49836,418,2,1.0799761006962822,16838,Bachelor,Married,No,1
29,47412,643,4,0.2526374464472976,10739,Bachelor,Single,No,0
34,43180,470,0,1.5128097190103458,15959,Bachelor,Single,No,1
51,64845,500,4,0.6187000651586414,4495,Bachelor,Single,No,1
32,14773,540,2,1.2210967093525569,12746,Bachelor,Single,No,1
67,50072,850,0,0.704760260828366,13600,Graduate,Single,No,1
30,37847,557,0,0.8916615711524183,15994,High School,Married,No,0
56,85242,626,4,1.1637254151667602,10824,Graduate,Married,No,1
45,70509,508,1,2.406138529639698,11855,Bachelor,Married,Yes,1
57,55783,705,1,1.7447955915433924,1499,High School,Married,No,1
21,46369,357,1,0.25310130839785117,19452,High School,Divorced,No,1
61,58038,784,0,1.8363728666334085,1378,High School,Single,No,1
36,44058,663,1,0.5530842200552619,6653,Graduate,Single,No,0
52,70148,401,3,0.28107070064698025,15968,Graduate,Married,No,1
74,36161,557,1,1.6260219123933894,25752,Graduate,Single,No,1
26,32889,632,1,0.2388520184632441,500,Bachelor,Single,No,0
70,50233,537,0,1.0956107966981847,25608,Bachelor,Single,No,1
44,74108,537,4,1.3174642472875027,500,High School,Single,No,1
82,66555,771,6,3.0,7731,High School,Married,No,1
18,79253,300,0,1.0023223145785805,38125,Bachelor,Married,No,1
59,72048,566,2,1.0747674168872399,7941,High School,Married,No,1
39,26291,596,0,0.4566039174837826,8918,High School,Married,No,0
53,60181,442,3,0.20737870510280065,14850,Bachelor,Single,No,1
40,40533,591,6,0.4964865387753207,2933,Graduate,Single,No,0
72,82873,459,2,1.212648508384806,28426,Other,Single,No,1
50,9580,452,0,0.5277914575077634,9348,Graduate,Single,No,1
58,71385,621,6,3.0,13437,Bachelor,Married,No,1
89,55735,464,5,2.0038508186572694,26489,Bachelor,Married,Yes,1
49,20986,633,0,0.6163755585738522,500,Bachelor,Married,No,0
54,41115,412,0,0.5770296043416163,14164,Graduate,Single,Yes,1
73,49464,641,1,3.0,18245,High School,Married,No,1
38,8000,433,1,1.8035390339858821,9316,Bachelor,Married,No,1
67,87445,838,7,2.2813878478320446,20873,Graduate,Married,No,1
52,58668,715,0,0.4834396265842752,707,Bachelor,Married,No,1
45,53255,546,0,1.098353045159187,4537,Bachelor,Married,No,1
35,50613,464,3,0.5660212475941806,9102,Bachelor,Married,No,1
18,70459,497,3,0.7712643742637226,12240,High School,Married,No,1
29,61899,752,4,0.3348882450563393,3168,Bachelor,Single,No,0
53,56167,590,0,1.2699978993966203,893,High School,Married,No,1
58,20239,602,2,0.7618493304898589,17545,High School,Single,No,0
32,77133,737,2,1.057436186122566,19489,High School,Single,No,1
33,74508,499,0,0.9401321382922362,10526,Graduate,Divorced,No,1
18,81042,483,4,0.5863285608375686,7905,High School,Divorced,No,1
30,59552,468,1,0.32564920444918843,8824,Bachelor,Single,No,1
56,43969,526,3,1.3060734877401083,6809,High School,Married,No,1
75,11872,611,2,1.8163701296286296,13778,Graduate,Single,No,1
54,40343,551,0,0.9486598844523948,2623,High School,Married,No,0
21,40730,384,2,1.0254892997769856,16489,Bachelor,Married,No,1
68,47949,606,2,1.0499524426569544,10927,Graduate,Divorced,No,1
28,57038,598,2,0.2233434556965368,5789,Graduate,Married,No,0
49,71043,480,0,0.084125268013026,17903,High School,Single,No,1
34,57220,455,1,1.1642629491522587,16601,Graduate,Married,No,1
19,53482,711,0,0.1374362443392455,1961,Bachelor,Single,No,0
34,98780,321,0,2.064481666422057,26070,Bachelor,Divorced,No,1
29,47585,850,0,0.44510332356911975,8398,High School,Married,No,0
30,64186,543,1,1.0240819791893083,16150,High School,Married,No,1
53,63591,748,2,0.010882176122980813,1449,Graduate,Single,No,1
43,22821,300,1,0.12167833164290787,16565,Bachelor,Single,No,1
48,45006,480,0,0.254735151462795,12356,Bachelor,Single,No,1
38,56238,588,4,0.4848389647644481,8962,Graduate,Married,No,0
55,60682,611,3,1.8248603766112086,11574,Graduate,Married,No,1
27,41859,573,0,1.2100756256636047,14341,High School,Single,No,1
22,59327,300,2,1.5412449966295296,27771,Bachelor,Married,No,1
37,37278,572,0,0.8823294442912715,17425,High School,Married,No,1
29,63502,653,1,1.0115347505190626,19343,Graduate,Single,No,1
54,31745,329,3,0.3819509500898647,20531,Bachelor,Married,No,1
44,39206,476,1,0.32784851402953497,13582,Other,Married,No,1
18,50708,437,0,0.17637420201381326,8977,High School,Divorced,No,1
52,20643,642,0,1.1643926854434707,500,High School,Single,No,1
64,58087,469,5,1.20918613034271,14465,High School,Single,No,1
29,54340,634,2,0.4093816269885515,8279,High School,Single,No,0
34,20061,601,1,0.5345304603876777,9369,High School,Single,No,0
47,28750,453,2,1.3529213278834904,6275,Graduate,Single,No,1
57,65961,735,1,1.1578075595683588,7689,High School,Married,No,1
46,57510,506,0,2.3070784041443915,13143,High School,Married,No,1
63,51131,779,6,0.1742554160290164,7311,Graduate,Married,No,1
29,43934,460,4,1.1780325332337362,17833,Bachelor,Single,No,1
34,46946,730,1,1.0213602995184947,3615,Graduate,Married,Yes,1
21,11456,665,1,0.5387415324606444,5715,High School,Married,No,0
44,84656,649,3,1.0034248373666215,10495,Bachelor,Married,No,1
27,18849,530,0,0.7484682789573227,15523,High School,Married,No,1
65,51937,491,0,1.0060222790992452,20060,High School,Married,Yes,1
62,23356,420,2,0.9028904924361866,16970,Graduate,Divorced,No,1
68,64586,642,0,1.8737496481062021,8121,High School,Single,No,1
18,58974,556,3,1.6537228613676938,8516,Bachelor,Married,No,1
58,63526,574,1,1.2001538399131721,6184,Bachelor,Single,No,1
64,48418,592,1,1.8808980327490779,7039,High School,Single,No,1
27,47406,572,2,0.44059520413713726,7748,Graduate,Single,No,0
58,87918,639,2,1.4412334371006152,5091,High School,Single,No,1
58,44955,651,2,0.6305762630166982,15302,Bachelor,Single,No,0
34,30191,463,1,0.178699182993586,2109,Other,Single,No,1
64,65084,416,0,0.19813562536884177,32632,Bachelor,Single,No,1
53,74974,615,1,1.363322503381158,1211,Graduate,Divorced,No,1
35,23558,771,2,0.754932514326344,5222,High School,Single,Yes,0
36,38104,393,4,0.7850149903769215,20816,Bachelor,Married,No,1
18,70425,451,0,0.6077797432055723,8552,High School,Single,No,1
31,24632,709,1,0.06689676400309841,817,Graduate,Divorced,No,1
34,39893,565,2,0.8552614271864172,11384,Other,Married,No,0
72,44926,448,3,1.022738313854166,30877,High School,Married,No,1
20,36123,466,0,0.20831631890922142,11868,Bachelor,Married,No,1
62,73822,537,0,0.9047515254170592,14533,High School,Single,No,1
46,28102,646,1,0.23682088966957282,8302,Bachelor,Divorced,No,0
21,66814,571,3,0.8807638513618571,5362,Bachelor,Married,No,0
56,18012,525,7,1.1018064518290724,7982,Other,Married,No,1
59,71384,691,1,0.582617594687277,14152,Bachelor,Married,No,0
33,39979,342,2,1.992886765889077,21509,High School,Single,Yes,1
50,74866,720,3,0.3543045240264553,4309,High School,Married,No,1
34,67835,371,3,1.604218215483039,15985,High School,Single,No,1
52,82024,498,6,0.3644942256636663,18432,High School,Married,No,1
56,66144,765,0,1.8011719289914714,8112,High School,Single,No,1
44,40758,656,3,1.4762812263559,18814,Graduate,Divorced,No,1
18,33749,601,2,2.408991174735076,17382,Bachelor,Single,No,1
63,46817,733,3,3.0,7048,Bachelor,Single,No,1
52,73737,579,2,1.593466885248719,12708,High School,Married,No,1
54,38065,582,1,1.091100758730608,7115,Graduate,Married,No,1
61,43510,780,1,2.09891954330383,28759,Graduate,Married,No,1
57,87621,663,6,1.6894556600412713,3715,High School,Single,No,1
22,36699,580,2,0.5012115015134219,9420,Graduate,Single,No,0
60,73022,370,3,0.6996538402573774,20988,Bachelor,Married,No,1
34,66520,442,0,0.01347784712836031,1662,High School,Divorced,Yes,1
51,64093,581,0,0.6827535890914631,8002,Bachelor,Married,No,0
60,51597,501,0,1.1510763871993177,17304,Bachelor,Married,No,1
70,54297,523,3,1.540889675463566,18905,High School,Divorced,No,1
20,32698,524,6,0.061473617303866135,6136,Graduate,Married,No,1
51,54530,635,2,1.6095167394689325,10433,Graduate,Married,No,1
61,32828,464,2,1.7381648753857761,11876,Bachelor,Married,No,1
40,83165,537,2,0.5291407862002246,500,Bachelor,Married,No,1
71,43316,458,6,1.17769779697683,24398,Bachelor,Married,No,1
67,24246,543,2,1.681933968030533,10337,Bachelor,Married,No,1
18,92689,440,2,0.598547478908801,8610,Bachelor,Single,No,1
18,23500,410,3,1.2360606398254799,15111,High School,Single,No,1
47,61366,720,2,1.7128464174943856,5593,Bachelor,Single,No,1
25,63702,573,0,0.38263825948447705,500,Graduate,Married,No,0
59,8000,514,0,0.8456333448106335,13427,Bachelor,Single,Yes,1
73,44191,488,3,1.0035285891542576,27667,High School,Single,No,1
